"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"45-49 years"	"45-49"	109	119307	91.36
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"50-54 years"	"50-54"	164	105972	154.76
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"55-59 years"	"55-59"	241	87228	276.29
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"60-64 years "	"60-64"	301	74671	403.10
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"65-69 years"	"65-69"	424	69098	613.62
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"70-74 years"	"70-74"	474	63292	748.91
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"75-79 years"	"75-79"	539	54558	987.94
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"80-84 years"	"80-84"	425	39383	1079.15
	"Oklahoma"	"40"	"1999"	"1999"	"Female"	"F"	"85+ years"	"85+"	563	41141	1368.46
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"< 1 year"	"1"	0	24357	0.00
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	96019	Suppressed
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	126563	Suppressed
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	129479	Suppressed
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	139723	Suppressed
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	126379	Suppressed
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"25-29 years"	"25-29"	17	117519	14.47
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"30-34 years"	"30-34"	Suppressed	112330	Suppressed
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"35-39 years"	"35-39"	25	132216	18.91
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"40-44 years"	"40-44"	67	130268	51.43
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"45-49 years"	"45-49"	117	116467	100.46
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"50-54 years"	"50-54"	185	100923	183.31
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"55-59 years"	"55-59"	275	81792	336.22
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"60-64 years "	"60-64"	421	67896	620.07
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"65-69 years"	"65-69"	504	59187	851.54
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"70-74 years"	"70-74"	631	50286	1254.82
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"75-79 years"	"75-79"	689	38785	1776.46
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"80-84 years"	"80-84"	498	22421	2221.13
	"Oklahoma"	"40"	"1999"	"1999"	"Male"	"M"	"85+ years"	"85+"	442	15754	2805.64
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"< 1 year"	"1"	Suppressed	23284	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	91302	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	118651	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	123621	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	130517	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	120056	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	111118	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"30-34 years"	"30-34"	19	110003	17.27
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"35-39 years"	"35-39"	47	129102	36.41
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"40-44 years"	"40-44"	66	133341	49.50
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"45-49 years"	"45-49"	119	122350	97.26
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"50-54 years"	"50-54"	159	110079	144.44
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"55-59 years"	"55-59"	253	89844	281.60
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"60-64 years "	"60-64"	348	75213	462.69
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"65-69 years"	"65-69"	431	69117	623.58
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"70-74 years"	"70-74"	484	63013	768.10
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"75-79 years"	"75-79"	509	54854	927.92
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"80-84 years"	"80-84"	440	39625	1110.41
	"Oklahoma"	"40"	"2000"	"2000"	"Female"	"F"	"85+ years"	"85+"	566	41403	1367.05
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"< 1 year"	"1"	Suppressed	24705	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	96681	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"5-9 years"	"5-9"	0	124385	0.00
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	129232	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	139566	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	128125	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	115920	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"30-34 years"	"30-34"	Suppressed	112358	Suppressed
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"35-39 years"	"35-39"	42	128989	32.56
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"40-44 years"	"40-44"	68	131595	51.67
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"45-49 years"	"45-49"	125	119770	104.37
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"50-54 years"	"50-54"	190	105059	180.85
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"55-59 years"	"55-59"	315	84401	373.22
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"60-64 years "	"60-64"	403	68528	588.08
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"65-69 years"	"65-69"	542	59421	912.14
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"70-74 years"	"70-74"	659	50666	1300.68
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"75-79 years"	"75-79"	620	39420	1572.81
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"80-84 years"	"80-84"	483	23048	2095.63
	"Oklahoma"	"40"	"2000"	"2000"	"Male"	"M"	"85+ years"	"85+"	448	16003	2799.48
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"< 1 year"	"1"	Suppressed	23841	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	91548	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	116165	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	123597	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	129354	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	124586	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	107824	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"30-34 years"	"30-34"	17	110973	15.32
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"35-39 years"	"35-39"	58	123787	46.85
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"40-44 years"	"40-44"	88	134082	65.63
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"45-49 years"	"45-49"	122	124649	97.87
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"50-54 years"	"50-54"	204	114688	177.87
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"55-59 years"	"55-59"	247	91113	271.09
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"60-64 years "	"60-64"	281	76667	366.52
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"65-69 years"	"65-69"	407	69176	588.35
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"70-74 years"	"70-74"	514	62682	820.01
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"75-79 years"	"75-79"	521	54757	951.48
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"80-84 years"	"80-84"	471	40113	1174.18
	"Oklahoma"	"40"	"2001"	"2001"	"Female"	"F"	"85+ years"	"85+"	538	40450	1330.04
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"< 1 year"	"1"	0	24888	0.00
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	96751	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	122221	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	128656	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	139777	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	133448	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	112913	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"30-34 years"	"30-34"	Suppressed	114184	Suppressed
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"35-39 years"	"35-39"	27	124117	21.75
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"40-44 years"	"40-44"	69	132555	52.05
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"45-49 years"	"45-49"	126	122241	103.08
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"50-54 years"	"50-54"	206	109800	187.61
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"55-59 years"	"55-59"	290	85599	338.79
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"60-64 years "	"60-64"	431	69815	617.35
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"65-69 years"	"65-69"	512	60173	850.88
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"70-74 years"	"70-74"	612	50559	1210.47
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"75-79 years"	"75-79"	676	39619	1706.25
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"80-84 years"	"80-84"	486	23984	2026.35
	"Oklahoma"	"40"	"2001"	"2001"	"Male"	"M"	"85+ years"	"85+"	429	15748	2724.16
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"< 1 year"	"1"	0	24282	0.00
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	92892	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	114375	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	124469	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	127555	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	128927	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	106966	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"30-34 years"	"30-34"	22	112563	19.54
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"35-39 years"	"35-39"	28	118724	23.58
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"40-44 years"	"40-44"	81	133757	60.56
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"45-49 years"	"45-49"	118	127460	92.58
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"50-54 years"	"50-54"	197	113979	172.84
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"55-59 years"	"55-59"	288	97577	295.15
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"60-64 years "	"60-64"	327	79186	412.95
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"65-69 years"	"65-69"	380	69369	547.80
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"70-74 years"	"70-74"	467	62191	750.91
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"75-79 years"	"75-79"	548	54483	1005.82
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"80-84 years"	"80-84"	458	40636	1127.08
	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	"85+ years"	"85+"	563	39689	1418.53
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"< 1 year"	"1"	Suppressed	25384	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	97984	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	120534	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	129290	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	138359	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	138429	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	112394	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"30-34 years"	"30-34"	Suppressed	115698	Suppressed
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"35-39 years"	"35-39"	29	119477	24.27
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"40-44 years"	"40-44"	56	132209	42.36
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"45-49 years"	"45-49"	138	125338	110.10
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"50-54 years"	"50-54"	214	109435	195.55
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"55-59 years"	"55-59"	357	91957	388.22
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"60-64 years "	"60-64"	397	72095	550.66
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"65-69 years"	"65-69"	490	60587	808.75
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"70-74 years"	"70-74"	631	50508	1249.31
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"75-79 years"	"75-79"	689	39724	1734.47
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"80-84 years"	"80-84"	507	24852	2040.08
	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	"85+ years"	"85+"	417	15746	2648.29
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"< 1 year"	"1"	Suppressed	24044	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	93838	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	113846	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	124377	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	126436	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	132331	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	107285	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"30-34 years"	"30-34"	20	113028	17.69
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"35-39 years"	"35-39"	32	114174	28.03
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"40-44 years"	"40-44"	65	132904	48.91
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"45-49 years"	"45-49"	125	129732	96.35
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"50-54 years"	"50-54"	182	115814	157.15
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"55-59 years"	"55-59"	258	101288	254.72
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"60-64 years "	"60-64"	355	82287	431.42
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"65-69 years"	"65-69"	377	69881	539.49
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"70-74 years"	"70-74"	482	62105	776.10
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"75-79 years"	"75-79"	536	54399	985.31
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"80-84 years"	"80-84"	417	40858	1020.61
	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	"85+ years"	"85+"	548	39096	1401.68
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"< 1 year"	"1"	Suppressed	25462	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	98862	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	120405	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	129339	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	135775	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	141262	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	111321	Suppressed
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"30-34 years"	"30-34"	17	115466	14.72
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"35-39 years"	"35-39"	25	114818	21.77
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"40-44 years"	"40-44"	55	131704	41.76
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"45-49 years"	"45-49"	134	127243	105.31
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"50-54 years"	"50-54"	217	111507	194.61
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"55-59 years"	"55-59"	329	95161	345.73
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"60-64 years "	"60-64"	419	75203	557.16
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"65-69 years"	"65-69"	505	61647	819.18
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"70-74 years"	"70-74"	594	50512	1175.96
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"75-79 years"	"75-79"	625	39852	1568.30
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"80-84 years"	"80-84"	532	25368	2097.13
	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	"85+ years"	"85+"	424	16262	2607.31
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"< 1 year"	"1"	0	24127	0.00
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"1-4 years"	"1-4"	0	94124	0.00
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"5-9 years"	"5-9"	0	113987	0.00
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	123237	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	126142	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	133437	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	109231	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"30-34 years"	"30-34"	Suppressed	112132	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"35-39 years"	"35-39"	38	110471	34.40
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"40-44 years"	"40-44"	84	131774	63.75
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"45-49 years"	"45-49"	111	130852	84.83
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"50-54 years"	"50-54"	192	118253	162.36
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"55-59 years"	"55-59"	238	104776	227.15
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"60-64 years "	"60-64"	331	85035	389.25
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"65-69 years"	"65-69"	383	70897	540.22
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"70-74 years"	"70-74"	465	62241	747.10
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"75-79 years"	"75-79"	510	53668	950.29
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"80-84 years"	"80-84"	421	41613	1011.70
	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	"85+ years"	"85+"	531	38674	1373.02
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"< 1 year"	"1"	0	25435	0.00
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	99367	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	120435	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	128395	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	134842	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	144571	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"25-29 years"	"25-29"	Suppressed	113930	Suppressed
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"30-34 years"	"30-34"	19	115360	16.47
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"35-39 years"	"35-39"	22	112542	19.55
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"40-44 years"	"40-44"	51	130703	39.02
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"45-49 years"	"45-49"	154	128051	120.26
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"50-54 years"	"50-54"	242	114192	211.92
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"55-59 years"	"55-59"	313	98410	318.06
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"60-64 years "	"60-64"	440	78329	561.73
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"65-69 years"	"65-69"	509	62738	811.31
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"70-74 years"	"70-74"	628	50880	1234.28
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"75-79 years"	"75-79"	584	39699	1471.07
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"80-84 years"	"80-84"	515	26222	1964.00
	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	"85+ years"	"85+"	431	16461	2618.31
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"< 1 year"	"1"	0	24598	0.00
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"1-4 years"	"1-4"	0	95275	0.00
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	114957	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	121457	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	126681	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	133020	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"25-29 years"	"25-29"	Suppressed	112407	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"30-34 years"	"30-34"	17	111388	15.26
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"35-39 years"	"35-39"	36	110293	32.64
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"40-44 years"	"40-44"	71	128711	55.16
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"45-49 years"	"45-49"	123	132179	93.06
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"50-54 years"	"50-54"	194	121391	159.81
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"55-59 years"	"55-59"	264	108800	242.65
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"60-64 years "	"60-64"	389	87100	446.61
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"65-69 years"	"65-69"	399	71603	557.24
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"70-74 years"	"70-74"	469	62869	746.00
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"75-79 years"	"75-79"	491	53548	916.93
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"80-84 years"	"80-84"	470	41287	1138.37
	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	"85+ years"	"85+"	529	38911	1359.51
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	Suppressed	25974	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	100248	Suppressed
	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	121461	Suppressed
