"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"15-19 years"	"15-19"	17	59212	28.71
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"20-24 years"	"20-24"	21	57110	36.77
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"25-29 years"	"25-29"	39	55638	70.10
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"30-34 years"	"30-34"	66	53907	122.43
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"35-39 years"	"35-39"	131	59204	221.27
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"40-44 years"	"40-44"	243	62783	387.05
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"45-49 years"	"45-49"	368	70123	524.79
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"50-54 years"	"50-54"	478	71992	663.96
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"55-59 years"	"55-59"	643	68503	938.65
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"60-64 years "	"60-64"	664	54460	1219.24
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"65-69 years"	"65-69"	677	44126	1534.24
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"70-74 years"	"70-74"	683	37479	1822.35
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"75-79 years"	"75-79"	659	33133	1988.95
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"80-84 years"	"80-84"	549	26018	2110.08
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	439	23688	1853.26
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"< 1 year"	"1"	Suppressed	11119	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	42171	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	53429	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	56540	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	62113	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"20-24 years"	"20-24"	19	60285	31.52
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"25-29 years"	"25-29"	39	56052	69.58
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"30-34 years"	"30-34"	43	55255	77.82
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"35-39 years"	"35-39"	76	59966	126.74
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"40-44 years"	"40-44"	103	62711	164.25
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"45-49 years"	"45-49"	270	68208	395.85
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"50-54 years"	"50-54"	472	70370	670.74
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"55-59 years"	"55-59"	709	67287	1053.70
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"60-64 years "	"60-64"	894	52832	1692.16
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"65-69 years"	"65-69"	986	40983	2405.88
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"70-74 years"	"70-74"	842	30910	2724.04
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"75-79 years"	"75-79"	770	24166	3186.29
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"80-84 years"	"80-84"	592	16761	3532.01
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	355	10211	3476.64
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"< 1 year"	"1"	Suppressed	10880	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	40347	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	51643	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	52874	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"15-19 years"	"15-19"	20	59154	33.81
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"20-24 years"	"20-24"	25	56228	44.46
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"25-29 years"	"25-29"	55	55391	99.29
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"30-34 years"	"30-34"	91	53828	169.06
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"35-39 years"	"35-39"	126	59436	211.99
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"40-44 years"	"40-44"	226	61210	369.22
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"45-49 years"	"45-49"	346	68993	501.50
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"50-54 years"	"50-54"	452	72285	625.30
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"55-59 years"	"55-59"	636	69471	915.49
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"60-64 years "	"60-64"	680	56995	1193.09
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"65-69 years"	"65-69"	726	45580	1592.80
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"70-74 years"	"70-74"	674	37944	1776.30
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"75-79 years"	"75-79"	661	32502	2033.72
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"80-84 years"	"80-84"	492	26386	1864.63
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	454	23764	1910.45
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"< 1 year"	"1"	Suppressed	11326	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	42413	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	53784	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	56173	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	62299	Suppressed
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"20-24 years"	"20-24"	23	59259	38.81
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"25-29 years"	"25-29"	41	56254	72.88
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"30-34 years"	"30-34"	54	55058	98.08
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"35-39 years"	"35-39"	57	59981	95.03
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"40-44 years"	"40-44"	107	62110	172.27
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"45-49 years"	"45-49"	206	66647	309.09
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"50-54 years"	"50-54"	470	70926	662.66
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"55-59 years"	"55-59"	660	67976	970.93
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"60-64 years "	"60-64"	843	55455	1520.15
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"65-69 years"	"65-69"	954	42599	2239.49
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"70-74 years"	"70-74"	916	31950	2866.98
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"75-79 years"	"75-79"	730	23386	3121.53
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"80-84 years"	"80-84"	583	17242	3381.28
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	338	10561	3200.45
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"< 1 year"	"1"	Suppressed	10334	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	40659	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	51726	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	53172	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"15-19 years"	"15-19"	17	58992	28.82
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"20-24 years"	"20-24"	25	56722	44.07
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"25-29 years"	"25-29"	44	54605	80.58
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"30-34 years"	"30-34"	79	54550	144.82
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"35-39 years"	"35-39"	133	58465	227.49
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"40-44 years"	"40-44"	236	60137	392.44
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"45-49 years"	"45-49"	362	67855	533.49
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"50-54 years"	"50-54"	536	72687	737.41
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"55-59 years"	"55-59"	610	69984	871.63
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"60-64 years "	"60-64"	728	60540	1202.51
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"65-69 years"	"65-69"	751	46484	1615.61
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"70-74 years"	"70-74"	650	38511	1687.83
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"75-79 years"	"75-79"	614	31618	1941.93
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"80-84 years"	"80-84"	514	26114	1968.29
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	"85+ years"	"85+"	435	24279	1791.67
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"< 1 year"	"1"	Suppressed	10689	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	42854	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	54473	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	55701	Suppressed
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"15-19 years"	"15-19"	19	62268	30.51
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"20-24 years"	"20-24"	24	59469	40.36
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"25-29 years"	"25-29"	39	55823	69.86
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"30-34 years"	"30-34"	50	56158	89.03
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"35-39 years"	"35-39"	55	59351	92.67
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"40-44 years"	"40-44"	109	61171	178.19
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"45-49 years"	"45-49"	201	66345	302.96
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"50-54 years"	"50-54"	452	70683	639.47
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"55-59 years"	"55-59"	692	68301	1013.16
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"60-64 years "	"60-64"	891	59112	1507.31
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"65-69 years"	"65-69"	960	43530	2205.38
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"70-74 years"	"70-74"	893	33188	2690.73
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"75-79 years"	"75-79"	729	23108	3154.75
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"80-84 years"	"80-84"	529	17012	3109.57
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	"85+ years"	"85+"	349	11105	3142.73
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"< 1 year"	"1"	Suppressed	9978	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	40798	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	51598	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	53508	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"15-19 years"	"15-19"	17	57829	29.40
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"20-24 years"	"20-24"	26	57818	44.97
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"25-29 years"	"25-29"	47	53280	88.21
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"30-34 years"	"30-34"	81	55596	145.69
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"35-39 years"	"35-39"	134	57671	232.35
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"40-44 years"	"40-44"	228	59718	381.79
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"45-49 years"	"45-49"	408	66847	610.35
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"50-54 years"	"50-54"	502	72320	694.14
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"55-59 years"	"55-59"	616	70895	868.89
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"60-64 years "	"60-64"	732	64094	1142.07
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"65-69 years"	"65-69"	738	47260	1561.57
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"70-74 years"	"70-74"	662	38513	1718.90
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"75-79 years"	"75-79"	584	31375	1861.35
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"80-84 years"	"80-84"	532	26071	2040.58
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	"85+ years"	"85+"	436	24653	1768.55
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"< 1 year"	"1"	Suppressed	10204	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	42963	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	54409	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	55636	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	61573	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	60450	Suppressed
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"25-29 years"	"25-29"	33	55064	59.93
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"30-34 years"	"30-34"	58	56979	101.79
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"35-39 years"	"35-39"	66	58830	112.19
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"40-44 years"	"40-44"	95	60813	156.22
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"45-49 years"	"45-49"	197	65671	299.98
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"50-54 years"	"50-54"	454	70529	643.71
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"55-59 years"	"55-59"	689	68701	1002.90
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"60-64 years "	"60-64"	894	62655	1426.86
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"65-69 years"	"65-69"	907	44711	2028.58
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"70-74 years"	"70-74"	898	33540	2677.40
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"75-79 years"	"75-79"	673	23255	2894.00
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"80-84 years"	"80-84"	527	17062	3088.74
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	"85+ years"	"85+"	349	11561	3018.77
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"< 1 year"	"1"	Suppressed	9913	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	40714	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	51445	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	53361	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	56402	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"20-24 years"	"20-24"	22	60268	36.50
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"25-29 years"	"25-29"	43	52498	81.91
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"30-34 years"	"30-34"	107	56125	190.65
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"35-39 years"	"35-39"	129	56010	230.32
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"40-44 years"	"40-44"	220	60211	365.38
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"45-49 years"	"45-49"	360	64760	555.90
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"50-54 years"	"50-54"	510	71615	712.14
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"55-59 years"	"55-59"	632	70988	890.29
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"60-64 years "	"60-64"	788	67249	1171.76
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"65-69 years"	"65-69"	788	47718	1651.37
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"70-74 years"	"70-74"	684	38895	1758.58
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"75-79 years"	"75-79"	591	31145	1897.58
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"80-84 years"	"80-84"	495	25617	1932.31
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	"85+ years"	"85+"	431	24955	1727.11
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"< 1 year"	"1"	Suppressed	10393	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	42357	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	54119	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	55830	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	60758	Suppressed
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"20-24 years"	"20-24"	21	62629	33.53
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"25-29 years"	"25-29"	30	54754	54.79
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"30-34 years"	"30-34"	52	57458	90.50
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"35-39 years"	"35-39"	55	57445	95.74
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"40-44 years"	"40-44"	107	61428	174.19
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"45-49 years"	"45-49"	212	64370	329.35
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"50-54 years"	"50-54"	444	69876	635.41
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"55-59 years"	"55-59"	701	68652	1021.09
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"60-64 years "	"60-64"	975	65485	1488.89
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"65-69 years"	"65-69"	984	45381	2168.31
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"70-74 years"	"70-74"	988	34208	2888.21
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"75-79 years"	"75-79"	732	23558	3107.22
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"80-84 years"	"80-84"	554	16931	3272.10
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	"85+ years"	"85+"	360	11987	3003.25
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"< 1 year"	"1"	Suppressed	9964	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	40394	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	51526	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	53333	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	55452	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"20-24 years"	"20-24"	30	61734	48.60
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"25-29 years"	"25-29"	35	51817	67.55
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"30-34 years"	"30-34"	80	55980	142.91
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"35-39 years"	"35-39"	141	55282	255.06
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"40-44 years"	"40-44"	223	60179	370.56
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"45-49 years"	"45-49"	351	62993	557.20
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"50-54 years"	"50-54"	529	69930	756.47
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"55-59 years"	"55-59"	680	71142	955.83
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"60-64 years "	"60-64"	763	66704	1143.86
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"65-69 years"	"65-69"	786	51443	1527.90
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"70-74 years"	"70-74"	687	39496	1739.42
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"75-79 years"	"75-79"	605	31236	1936.87
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"80-84 years"	"80-84"	505	25122	2010.19
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	"85+ years"	"85+"	469	25367	1848.86
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"< 1 year"	"1"	Suppressed	10485	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	42170	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	54223	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	55853	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"15-19 years"	"15-19"	18	59759	30.12
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	64138	Suppressed
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"25-29 years"	"25-29"	31	54538	56.84
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"30-34 years"	"30-34"	44	57449	76.59
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"35-39 years"	"35-39"	59	56606	104.23
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"40-44 years"	"40-44"	130	61499	211.39
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"45-49 years"	"45-49"	207	63228	327.39
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"50-54 years"	"50-54"	433	68426	632.80
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"55-59 years"	"55-59"	757	69037	1096.51
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"60-64 years "	"60-64"	921	64752	1422.35
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"65-69 years"	"65-69"	972	49314	1971.04
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"70-74 years"	"70-74"	871	35309	2466.79
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"75-79 years"	"75-79"	676	24209	2792.35
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"80-84 years"	"80-84"	480	16533	2903.28
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	"85+ years"	"85+"	365	12390	2945.92
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"< 1 year"	"1"	Suppressed	10113	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	39936	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	51368	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	53257	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	55133	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"20-24 years"	"20-24"	25	62329	40.11
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"25-29 years"	"25-29"	46	51052	90.10
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"30-34 years"	"30-34"	82	55517	147.70
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"35-39 years"	"35-39"	131	54990	238.23
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"40-44 years"	"40-44"	210	59701	351.75
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"45-49 years"	"45-49"	322	60938	528.41
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"50-54 years"	"50-54"	531	68414	776.16
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"55-59 years"	"55-59"	686	70943	966.97
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"60-64 years "	"60-64"	807	67074	1203.15
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"65-69 years"	"65-69"	816	53517	1524.75
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"70-74 years"	"70-74"	736	40797	1804.05
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"75-79 years"	"75-79"	647	31426	2058.80
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"80-84 years"	"80-84"	475	24576	1932.78
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	"85+ years"	"85+"	456	25611	1780.48
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	"< 1 year"	"1"	Suppressed	10539	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	41747	Suppressed
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	54213	Suppressed
